GeneID	Normal 6	Tumor 6	Normal 10	Tumor 10	Normal 9	Tumor 9	Normal 5	Tumor 5	Normal 8	Tumor 8	Normal 3	Tumor 3	Normal 2	Tumor 2	Normal 1	Tumor 1	Normal 4	Tumor 4	Normal 7	Tumor 7
LOC100302291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008570444	0.007807529	0	0
LOC645638	0.069011747	0.149252949	1.130301572	0.540498906	0.271102102	16.17307785	1.432475915	0.819295452	1.264232069	1.342661418	1.948437115	5.779580299	1.115714049	2.305485933	0.326131575	1.815719338	0.629906896	3.634285409	3.178031067	18.49175846
HMGN1P1	2.961441899	2.195918999	3.41124654	4.086555894	1.911229678	10.37043495	4.624931617	2.197357682	2.034408985	2.469277613	2.063143635	3.543059591	2.462280678	5.512000375	1.599429084	3.632193378	4.312032945	3.224632882	2.516464136	3.138483166
HMGN1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.087902651	0	0	0	0	0
IGHD5-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMGN1P5	0.150902447	0	0	0	0	0	0	0.111967974	0	0	0	0	0	0	0	0	0	0	0	0
HMGN1P6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMGN1P3	4.385461127	0.616879076	1.66203374	2.745887329	2.87126898	3.745632495	3.404335024	3.174599475	3.755621182	3.594477856	2.425083602	1.893533207	2.190401008	5.300411897	3.285599253	2.962330438	2.983148925	4.29874634	2.394429605	2.368651835
HMGN1P4	0.035214704	0.076159475	0.044366176	0	0.069167792	0.189716211	0.048730076	0	0	0.124567527	0.04519233	0	0	0.058821149	0.041603884	0.097527285	0.053570554	0	0	0.038990955
HMGN1P9	0	0	0	0	0	0.387390317	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA1429	15.08190158	30.40114975	15.58847189	17.92321737	14.60256802	18.07203803	14.77316705	13.99566641	16.88689298	31.03075949	17.70664132	20.70549053	13.78399816	13.88571011	10.34813106	12.36860753	13.21322406	17.89411973	17.66209644	15.67485424
IGHD5-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMGN1P7	0.153469275	0.290421919	0	0	0.678240667	0.826802609	0.637111938	0.056936266	0.175713544	0	0.295429181	0.626961481	0.248114028	0	0	0.425033863	0.175099455	0.265854408	0.220854666	0.254889839
MIR4540	0.779205362	0	1.963404969	0	0	0	0	0	5.35287351	0	1.999966031	1.591627213	0	1.301551604	0.92058049	0	0	0	1.495119161	0
PAAF1	8.545673135	11.67567947	11.73354253	11.85628719	11.910446	36.18341196	13.87902396	13.47893873	8.729711128	4.977867107	12.5759058	11.44546256	13.23669825	8.6329781	9.189316892	9.778696989	11.48216855	18.36715887	14.13891792	8.952136951
HMGN1P8	3.42255133	5.792880068	5.624337149	6.409979212	4.968793219	11.62439971	6.383470797	4.19568882	4.089000598	5.527035212	1.909689786	9.118697576	6.97669941	5.965444851	2.461274227	8.654530661	4.527455818	12.57952902	10.27894423	10.70965092
OR13G1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVILP1	0.025464228	0	0.032081781	0.033239238	0.200064653	0	0.176186877	0.03778836	0.058310169	0.090076459	0	0	0.164672234	0.042534366	0.240674638	0.035261648	0.07747518	0	0.048860103	0.112779541
CTDSPL	24.43434098	13.31517214	27.28163324	13.69973641	25.28150333	29.33349042	27.91504883	22.1414596	22.49088006	28.56724847	24.12304706	20.86800124	27.30997515	16.10067539	22.91222553	15.13273201	21.45373811	16.93101703	23.84807353	24.63669067
LOC645626	0.004907584	0	0.002060983	0	0.016065578	0	0.004527407	0.038841322	0.041205289	0	0	0.006682914	0.013223498	0.00819742	0	0.002265263	0	0.006801116	0	0.012678981
IGHD5-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22P19	0.555133354	0.240119381	0.139879888	0.14492652	0.43615131	0.299073353	1.07547026	0.329522329	0.508476758	0.196371347	0.284969253	0.907145044	0.538491003	0.370908488	0.26234159	0.153744438	0.675599625	0.461594881	0.213035114	0.122932621
RPL22P18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL22P17	0.229792466	0.124244077	0.289510116	0	0.451352294	0	0.635973221	0	0.263099234	0	0	0	0.185752929	0.383835594	0	0	0.174786498	0.477682638	0	0
MIR4535	0	0	0	0	0	0	1.005161066	0	0	0	0	0	0	0	0	0	0	0	0	0
CTDSP1	36.39048545	40.29982374	28.4909561	26.65604147	30.60118933	17.32947554	35.33990847	31.09976279	25.89183699	18.76306636	30.41836128	23.16245971	21.32680214	19.53807563	29.15462359	23.6436566	36.20591658	25.10308579	29.67567827	26.19033358
DAD1	69.5415632	78.98928575	60.03596613	76.48834983	89.49111515	107.8234528	96.65698031	100.1870801	71.9476375	138.4398277	74.2526843	62.79734342	78.13295859	78.46656871	68.06616292	74.84155721	72.67833236	64.24888599	50.96704629	48.20087541
MIR4534	0.714271582	1.544768018	1.799787888	0.932360613	1.40295338	3.848077145	2.965225144	5.299817457	4.906800718	0	0.916651097	1.458991612	0	2.38617794	0	0.989089218	4.346357585	1.979729157	0	4.745199175
CTDSP2	47.74805925	33.89873404	43.9047858	46.10170344	25.25316083	38.17415175	106.488205	40.46442301	41.20930643	34.71368183	91.55920184	133.907529	26.651586	30.67331922	30.2379516	27.78119119	33.81847157	26.28859474	35.80840174	41.22273626
RPL22P12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4531	0	0.986022139	0	0	0	0	0	0	2.088000305	0	0	0	0	0	0	1.262667087	0	0	0	0
RPL22P11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029199545	0	0
MIR4530	3.061163922	0	0	0	0	0	0	0	0	0	0.982126176	0	1.237247186	1.278309611	0.904141553	1.059738448	2.328405849	0	0	0
RPL22P10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMNP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC728407	9.68793709	10.83513342	11.29303527	11.38530495	13.1600979	22.51938104	11.86090058	9.181373905	11.12668895	6.352198215	7.552688619	12.76103931	8.441162491	8.822136751	7.951351909	13.83331822	10.19251462	11.29282125	12.74009989	17.17628434
